HDB Address,Vincenty Distance in km,MRT Station Code,Walking Distance in Meters ,Walking Duration in Minutes,Station Name,NS,EW,CG,NE,BP LRT,Sengkang LRT,Punggol LRT,CC,DT,TE,LRT/MRT,No of lines,No of lines opened,Line 1,Line 2,Line 3,Opening 1,Opening 2,Opening 3,Bus Interchange,Bus Terminal,Others,Connections to Other,n_bus_station_1_km,n_subway_station_1_km,n_cafe_1_km,n_restaurant_1_km,n_school_1_km,n_shopping_mall_1_km,n_supermarket_1_km,n_park_1_km,n_bus_station_0.5_km,n_subway_station_0.5_km,n_cafe_0.5_km,n_restaurant_0.5_km,n_school_0.5_km,n_shopping_mall_0.5_km,n_supermarket_0.5_km,n_park_0.5_km
Blk+545+BEDOK+NTH+ST+3+Singapore,0.8448101315742677,DT29,1273,15.45,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,46,2,45,60,60,7,16,10,15,0,13,56,17,1,1,2
Blk+546+BEDOK+NTH+ST+3+Singapore,0.9193580446127952,EW5,1280,15.98333333,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,49,3,55,60,60,7,18,8,17,0,14,57,12,1,1,3
Blk+18+BEDOK+STH+RD+Singapore,0.6401967540603247,EW5,1039,13.06666667,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,42,1,48,60,55,5,16,8,10,0,10,59,8,0,3,1
Blk+550+BEDOK+NTH+AVE+1+Singapore,0.7887487299245648,DT30,1237,15.43333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,53,2,47,60,54,6,15,8,16,0,15,60,10,1,0,5
Blk+502+BEDOK+NTH+ST+3+Singapore,0.560875060749549,DT30,681,8.633333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,58,2,60,60,60,6,18,7,19,0,9,51,16,0,2,1
Blk+509+BEDOK+NTH+ST+3+Singapore,0.3250945002731171,DT30,413,5.333333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,51,1,51,60,49,3,15,9,17,1,5,32,12,0,3,3
Blk+525+BEDOK+NTH+ST+3+Singapore,0.4122326063487311,DT30,569,7.1166666670000005,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,48,1,35,60,50,3,8,9,14,1,7,37,14,0,3,3
Blk+534+BEDOK+NTH+ST+3+Singapore,0.7339002311594871,DT29,926,11.1,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,46,2,27,60,43,3,9,8,10,0,13,54,12,1,0,3
Blk+542+BEDOK+NTH+ST+3+Singapore,0.6892023941294584,DT29,1096,13.1,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,44,1,35,60,55,6,15,10,11,0,11,53,12,1,1,2
Blk+76+BEDOK+NTH+RD+Singapore,0.5011180511105471,TE30,766,9.766666667,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,46,1,33,60,60,3,14,5,9,0,8,24,16,0,4,0
Blk+709+BEDOK+RESERVOIR+RD+Singapore,0.4583933461782042,DT29,659,7.983333332999999,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,42,1,22,60,38,3,9,7,9,0,9,60,16,1,3,3
Blk+703+BEDOK+RESERVOIR+RD+Singapore,0.28103209055458633,DT29,385,4.633333333,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,29,1,18,60,29,3,6,7,8,1,3,20,11,1,3,1
Blk+27+NEW+UPP+CHANGI+RD+Singapore,0.5294960319475065,EW5,526,6.7,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,47,1,55,60,60,5,22,7,9,0,25,60,27,1,9,0
Blk+42+CHAI+CHEE+ST+Singapore,0.6828796238940871,EW5,924,11.4,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,49,1,54,60,60,7,16,10,15,0,10,60,14,1,3,2
Blk+426+BEDOK+NTH+RD+Singapore,0.6566190947022267,EW5,1251,15.18333333,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,55,2,59,60,60,7,16,6,22,0,20,60,15,2,2,3
Blk+530+BEDOK+NTH+ST+3+Singapore,0.66933535884489,DT30,815,10.15,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,50,1,33,60,50,3,9,8,14,0,15,60,14,1,2,4
Blk+420+BEDOK+NTH+ST+1+Singapore,0.4373606126943969,EW5,1035,12.16666667,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,53,1,59,60,60,7,17,10,16,1,29,60,22,4,9,2
Blk+105+BEDOK+NTH+AVE+4+Singapore,0.5833420059236339,DT30,1483,18.75,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,44,1,25,60,45,0,11,4,9,0,6,54,13,0,5,0
Blk+519+BEDOK+NTH+AVE+1+Singapore,0.7891169418497463,DT30,1052,13.08333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,56,2,53,60,60,7,17,7,24,0,20,60,16,1,3,3
Blk+548+BEDOK+NTH+AVE+1+Singapore,0.8378887951678449,DT30,1334,16.6,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,55,2,57,60,60,8,18,8,20,0,14,60,13,1,2,2
Blk+537+BEDOK+NTH+ST+3+Singapore,0.7106195945702284,DT29,1286,15.55,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,45,1,32,60,50,4,12,8,11,0,13,52,13,1,1,3
Blk+28+NEW+UPP+CHANGI+RD+Singapore,0.5276105105874274,EW5,533,6.783333333,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,47,1,54,60,56,5,20,8,10,0,25,60,27,1,9,0
Blk+100+BEDOK+NTH+AVE+4+Singapore,0.7730684217200035,DT30,1359,17.28333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,37,1,24,60,41,2,12,2,8,0,4,51,14,0,5,0
Blk+103+BEDOK+RESERVOIR+RD+Singapore,0.6830177895324064,DT28,1068,13.31666667,Kaki Bukit,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,40,2,13,60,46,4,14,16,10,0,2,14,6,0,0,3
Blk+522+BEDOK+NTH+AVE+1+Singapore,0.8160324581620195,EW5,1197,14.73333333,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,55,2,57,60,60,8,18,7,22,0,16,60,15,1,2,3
Blk+551+BEDOK+NTH+AVE+1+Singapore,0.7472022801222066,DT30,1248,15.6,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,53,2,50,60,60,6,17,8,17,0,16,60,12,1,2,5
Blk+608+BEDOK+RESERVOIR+RD+Singapore,0.5636466211912672,DT28,860,10.71666667,Kaki Bukit,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,39,2,11,60,31,3,8,8,11,0,2,41,9,1,2,1
Blk+135+BEDOK+NTH+ST+2+Singapore,0.8706436368175371,EW5,1181,14.93333333,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,46,2,59,60,60,5,24,5,17,0,18,60,21,0,6,0
Blk+40+CHAI+CHEE+AVE+Singapore,0.4700036429148686,EW5,700,8.783333333,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,55,1,57,60,60,7,16,9,17,1,20,60,15,4,7,2
Blk+57+NEW+UPP+CHANGI+RD+Singapore,0.6454711366119881,TE30,733,9.166666667000001,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,40,1,32,60,59,0,14,5,12,0,5,30,14,0,5,3
Blk+401+BEDOK+NTH+AVE+3+Singapore,0.6437121783316062,DT30,819,10.65,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,57,2,59,60,60,6,19,6,17,0,17,60,21,0,4,0
Blk+2+BEDOK+STH+AVE+1+Singapore,0.4581161205360002,EW5,557,7.166666667,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,44,1,52,60,57,5,16,8,9,1,14,60,15,1,4,0
Blk+512+BEDOK+NTH+AVE+2+Singapore,0.5004915226946839,DT30,647,8.25,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,48,1,51,60,60,7,15,9,15,0,10,47,12,1,3,3
Blk+116+BEDOK+NTH+RD+Singapore,0.9047538434195408,DT30,1249,16.16666667,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,43,1,43,60,60,3,18,3,12,0,9,60,23,0,5,0
Blk+419+BEDOK+NTH+ST+1+Singapore,0.39230632450592295,EW5,809,9.95,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,57,1,59,60,60,7,17,9,17,1,24,60,20,4,8,2
Blk+131+BEDOK+RESERVOIR+RD+Singapore,0.3435329172250465,DT28,677,8.35,Kaki Bukit,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,40,2,11,60,25,3,7,7,14,1,3,46,11,1,2,1
Blk+147+BEDOK+RESERVOIR+RD+Singapore,0.2914708511069741,DT28,355,4.483333333,Kaki Bukit,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,39,2,12,60,21,3,7,5,17,1,2,51,10,1,3,2
Blk+107+BEDOK+NTH+RD+Singapore,0.6538341150939749,DT30,895,11.55,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,46,1,35,60,58,1,13,5,12,0,9,59,17,0,5,0
Blk+117+BEDOK+NTH+RD+Singapore,0.9638209316044288,DT30,1264,16.36666667,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,47,2,43,60,60,3,18,3,13,0,9,60,19,0,6,0
Blk+82+BEDOK+NTH+RD+Singapore,0.7329903178522776,TE30,1140,14.35,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,42,1,38,60,60,3,17,5,11,0,7,60,18,0,6,0
Blk+121+BEDOK+NTH+RD+Singapore,0.9080451695907495,TE30,1369,17.11666667,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,43,1,43,60,60,3,18,4,13,0,9,60,18,0,6,0
Blk+536+BEDOK+NTH+ST+3+Singapore,0.541671305641394,DT29,706,8.45,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,43,1,23,60,45,3,10,9,8,0,13,60,13,2,1,3
Blk+517+BEDOK+NTH+AVE+2+Singapore,0.7034725439339299,DT30,928,11.6,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,58,2,55,60,60,6,15,7,19,0,18,60,11,1,2,2
Blk+34+BEDOK+STH+AVE+2+Singapore,0.9055413478309041,EW5,1105,13.48333333,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,47,1,49,60,60,3,14,6,11,0,14,60,15,0,7,3
Blk+6+BEDOK+STH+AVE+2+Singapore,0.55716060134126,EW5,647,8.166666667000001,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,43,1,54,60,57,5,16,8,10,0,14,60,20,1,5,0
Blk+37+BEDOK+STH+AVE+2+Singapore,0.9420135300027688,TE30,1433,17.96666667,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,47,1,36,60,54,1,11,6,11,0,6,47,15,0,4,3
Blk+35+BEDOK+STH+AVE+2+Singapore,0.9207642253504216,TE30,1091,13.36666667,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,45,1,37,60,60,1,13,6,14,0,6,36,15,0,4,3
Blk+724+BEDOK+RESERVOIR+RD+Singapore,0.43064868161886827,DT30,909,10.86666667,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,41,1,24,60,43,2,6,7,11,1,5,12,8,0,2,3
Blk+611+BEDOK+RESERVOIR+RD+Singapore,0.5879284586633561,DT29,949,12.05,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,36,2,7,60,32,2,8,7,8,0,3,36,8,2,2,3
Blk+523+BEDOK+NTH+ST+3+Singapore,0.3133766094226357,DT30,398,5.1,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,52,1,40,60,52,3,14,9,18,1,6,31,13,0,3,3
Blk+65+NEW+UPP+CHANGI+RD+Singapore,0.7978924249939936,TE30,865,10.75,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,42,1,40,60,60,1,19,5,12,0,7,34,18,0,5,3
Blk+132+BEDOK+NTH+ST+2+Singapore,0.8387970949415448,EW5,1086,13.55,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,47,1,59,60,60,5,24,5,18,0,16,60,27,0,4,0
Blk+602+BEDOK+RESERVOIR+RD+Singapore,0.6788915612793442,DT28,939,11.65,Kaki Bukit,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,42,3,10,60,39,2,10,15,8,0,3,24,7,2,0,3
Blk+62+NEW+UPP+CHANGI+RD+Singapore,0.8462826086148217,TE30,1024,12.6,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,44,1,38,60,60,1,17,6,14,0,6,30,15,0,4,3
Blk+428+BEDOK+NTH+RD+Singapore,0.6833485278875351,EW5,1085,13.2,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,52,2,56,60,60,7,16,7,21,0,19,60,15,2,1,3
Blk+221B+BEDOK+CTRL+Singapore,0.37568992747301216,EW3,562,7.1333333329999995,Simei,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,False,False,False,0,48,3,30,60,51,4,9,8,16,1,11,60,18,2,3,1
Blk+101+BEDOK+RESERVOIR+RD+Singapore,0.7257963894647481,DT28,1186,14.9,Kaki Bukit,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,40,2,11,60,44,2,14,16,10,0,1,14,6,1,0,4
Blk+772+BEDOK+RESERVOIR+VIEW+Singapore,0.622667207174255,DT30,813,10.58333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,36,2,17,60,46,0,8,2,6,0,2,25,7,0,3,0
Blk+219A+BEDOK+CTRL+Singapore,0.3701212202181477,EW5,531,6.666666667,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,56,1,58,60,60,5,23,7,12,1,38,60,26,5,7,1
Blk+506+BEDOK+NTH+AVE+3+Singapore,0.5145154590070244,DT30,637,8.366666667,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,54,2,55,60,60,6,15,5,16,0,8,47,20,0,4,0
Blk+99+BEDOK+NTH+AVE+4+Singapore,0.8657350445294849,DT30,1408,17.98333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,38,1,24,60,46,2,13,2,7,0,3,51,16,0,5,1
Blk+774+BEDOK+RESERVOIR+VIEW+Singapore,0.5117091108800711,DT30,721,9.283333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,35,1,17,60,48,0,8,4,8,0,2,11,6,0,1,1
Blk+553+BEDOK+NTH+AVE+1+Singapore,0.7446217896281427,DT30,1071,13.33333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,56,2,57,60,60,7,17,8,22,0,20,60,16,1,3,3
Blk+768+BEDOK+RESERVOIR+VIEW+Singapore,0.5907646275942788,DT30,794,10.08333333,Bedok Reservoir,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,35,1,15,60,40,0,8,2,8,0,2,52,12,0,5,0
Blk+804+CHAI+CHEE+RD+Singapore,0.9054458507584641,EW5,1154,14.21666667,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,46,1,32,60,54,7,9,11,12,0,5,43,16,1,4,3
Blk+180+BEDOK+NTH+RD+Singapore,0.6389164291241137,TE30,927,11.8,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,46,1,44,60,60,4,20,6,8,0,9,38,18,0,5,2
Blk+659+JLN+TENAGA+Singapore,0.3259318148109021,DT28,432,5.15,Kaki Bukit,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,44,2,16,60,28,4,14,5,14,1,8,31,10,0,2,1
Blk+405+BEDOK+NTH+AVE+3+Singapore,0.6788050031589685,EW5,1152,14.28333333,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,50,2,60,60,60,5,25,3,17,0,25,60,24,1,7,0
Blk+172+BEDOK+STH+RD+Singapore,0.7622862789060667,TE30,1390,17.13333333,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,36,1,8,60,37,1,5,5,14,0,4,14,14,0,0,5
Blk+406+BEDOK+NTH+AVE+3+Singapore,0.6593138175198483,EW5,996,12.26666667,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,51,2,60,60,60,5,25,4,17,0,27,60,26,1,6,0
Blk+114+BEDOK+RESERVOIR+RD+Singapore,0.4974559208020242,DT28,708,8.85,Kaki Bukit,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,40,1,13,60,35,4,14,14,8,0,2,19,8,0,1,2
Blk+10D+BEDOK+STH+AVE+2+Singapore,0.7124238819089888,EW5,1191,14.65,Bedok,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,True,False,False,1,46,1,56,60,58,5,17,8,11,0,10,60,15,0,3,1
Blk+55+NEW+UPP+CHANGI+RD+Singapore,0.5468758253082177,TE30,675,8.45,Bedok South,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,42,1,35,60,56,3,18,6,11,0,5,32,12,0,5,4
Blk+66+BEDOK+STH+AVE+3+Singapore,0.8109730371640171,TE29,1428,18.1,Bayshore,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,36,0,11,60,32,0,8,7,16,0,3,16,10,0,0,2
Blk+103+LENGKONG+TIGA+Singapore,0.5956862372818451,EW6,819,9.833333332999999,Kembangan,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,38,1,20,60,46,6,12,18,4,0,0,7,7,1,1,8
Blk+629+BEDOK+RESERVOIR+RD+Singapore,0.4440307105522807,DT29,1442,17.6,Bedok North,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,37,2,10,60,28,3,7,5,14,1,2,35,7,1,2,1
Blk+67+BEDOK+STH+AVE+3+Singapore,0.8671861131074272,TE29,1395,17.73333333,Bayshore,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,36,1,11,60,34,0,8,6,16,0,3,15,11,0,0,3
Blk+104+LENGKONG+TIGA+Singapore,0.629049329415724,EW6,900,10.86666667,Kembangan,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,38,1,23,60,50,6,16,18,3,0,0,7,6,1,1,6
Blk+308+SHUNFU+RD+Singapore,0.31450728091240554,NS17 CC15,534,6.65,Bishan,True,False,False,False,False,False,False,True,False,False,MRT,2,2,NS,CC,,7/11/1987,28/5/2009,,True,False,False,1,35,1,46,60,60,6,8,14,13,1,16,58,37,3,4,4
Blk+271+BISHAN+ST+24+Singapore,0.91065334591388,TE7,1663,20.58333333,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,46,2,60,60,60,7,10,20,14,0,30,30,27,1,3,5
Blk+107+BISHAN+ST+12+Singapore,0.6731725605219391,NS18,2110,26.83333333,Braddell,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,7/11/1987,,,False,False,False,0,50,3,60,60,60,4,13,8,17,0,28,60,28,2,7,3
Blk+239+BISHAN+ST+22+Singapore,0.9478345608471804,TE7,1285,16.0,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,49,0,60,60,55,3,7,11,13,0,22,18,23,1,3,6
Blk+264+BISHAN+ST+24+Singapore,0.6957178397485337,TE7,1598,19.8,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,41,0,57,60,60,6,11,18,16,0,29,33,24,1,3,2
Blk+177+BISHAN+ST+13+Singapore,1.1109694619997177,NS18,2198,28.31666667,Braddell,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,7/11/1987,,,False,False,False,0,43,1,44,60,60,2,10,6,11,0,12,32,28,0,6,0
Blk+281+BISHAN+ST+24+Singapore,1.0227722043449077,TE7,1664,21.03333333,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,49,1,60,60,50,4,9,14,10,0,21,15,29,1,3,4
Blk+113+BISHAN+ST+12+Singapore,0.7812488585639084,NS18,2205,27.96666667,Braddell,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,7/11/1987,,,False,False,False,0,46,2,53,60,60,4,10,8,17,1,25,60,26,2,7,3
Blk+227+BISHAN+ST+23+Singapore,1.2901727119395268,TE7,1885,24.68333333,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,45,1,60,60,59,3,10,12,10,0,23,19,24,1,3,4
Blk+167+BISHAN+ST+13+Singapore,1.0866167340434456,CC14,2220,27.9,Lorong Chuan,False,False,False,False,False,False,False,True,False,False,MRT,1,1,CC,,,28/5/2009,,,False,False,False,0,41,1,40,60,60,2,10,3,7,0,5,16,17,0,1,0
Blk+112+BISHAN+ST+12+Singapore,0.7428674992371683,NS18,2225,28.16666667,Braddell,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,7/11/1987,,,False,False,False,0,47,2,56,60,60,4,11,8,18,1,25,60,29,2,7,3
Blk+251+BISHAN+ST+22+Singapore,0.92039263915103,TE7,1370,17.1,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,52,0,60,60,60,7,11,10,16,0,16,40,19,1,2,5
Blk+302+SHUNFU+RD+Singapore,0.12897161053608608,NS17 CC15,649,8.05,Bishan,True,False,False,False,False,False,False,True,False,False,MRT,2,2,NS,CC,,7/11/1987,28/5/2009,,True,False,False,1,39,1,43,60,60,3,7,16,15,1,8,32,27,2,1,3
Blk+289+BISHAN+ST+24+Singapore,1.0776693992063051,TE7,1687,21.01666667,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,45,1,60,60,60,5,10,14,10,0,21,15,29,1,3,4
Blk+310+SHUNFU+RD+Singapore,0.28828256088189225,NS17 CC15,767,9.35,Bishan,True,False,False,False,False,False,False,True,False,False,MRT,2,2,NS,CC,,7/11/1987,28/5/2009,,True,False,False,1,33,1,50,60,60,5,9,16,12,1,17,55,40,3,3,4
Blk+447+BRIGHT+HILL+DR+Singapore,0.5622813831941852,TE7,1081,12.73333333,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,32,0,44,60,60,5,11,20,10,0,14,46,20,3,3,3
Blk+248+BISHAN+ST+22+Singapore,0.7870899277088205,TE7,1170,14.58333333,Bright Hill,False,False,False,False,False,False,False,False,False,True,MRT,1,0,TE,,,TBA,,,False,False,False,0,45,0,60,60,60,4,10,14,15,0,16,19,17,1,3,3
Blk+217+BISHAN+ST+23+Singapore,1.4257374870813266,NS17 CC15,2050,26.11666667,Bishan,True,False,False,False,False,False,False,True,False,False,MRT,2,2,NS,CC,,7/11/1987,28/5/2009,,True,False,False,1,43,1,60,60,60,3,14,11,10,0,2,2,13,0,0,1
Blk+128+BISHAN+ST+12+Singapore,0.7279931798647339,NS18,2044,25.48333333,Braddell,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,7/11/1987,,,False,False,False,0,51,2,57,60,60,2,13,8,15,0,13,38,35,0,5,2
